movie,network_trace,algorithm,buffer size,total played utility,time average played utility,total played bitrate,time average played bitrate,total play time,total play time chunks,total rebuffer,rebuffer ratio,time average rebuffer,total rebuffer events,time average rebuffer events,total bitrate change,time average bitrate change,total log bitrate change,time average log bitrate change,time average score,over estimate count,over estimate,leq estimate count,leq estimate,estimate,rampup time,total reaction time,qoe
../data/bbb.json,../data/hd_fs/trace0839.json,bola,25000.0,505.362251,2.535265,799460.0,4010.672736,597.999428,199.333143,0.294451,0.000492,0.001477,1.0,0.005017,53989.0,270.848085,40.374287,0.202547,2.532803,45.0,2852.488637,153.0,11772.505614,-8448.643284,6.704977,75.0,394.2960574786667
../data/bbb.json,../data/hd_fs/trace0555.json,bola,25000.0,561.676921,2.820458,907148.0,4555.238806,597.431686,199.143895,0.0,0.0,0.0,0.0,0.0,76528.0,384.284941,40.012674,0.200923,2.820458,60.0,1852.798651,138.0,7192.727464,-4451.658944,6.431686,95.863372,445.916757075
../data/bbb.json,../data/hd_fs/trace0362.json,bola,25000.0,556.250813,2.792876,888543.0,4461.279965,597.503188,199.167729,0.028411,4.8e-05,0.000143,1.0,0.005021,49978.0,250.934226,26.866346,0.134893,2.792638,51.0,2455.858832,147.0,9305.500598,-6276.059532,6.474777,80.0,439.85463949490475
../data/bbb.json,../data/hd_fs/trace0788.json,bola,25000.0,521.490718,2.617953,831617.0,4174.828178,597.593696,199.197899,0.0,0.0,0.0,0.0,0.0,55663.0,279.435679,38.908578,0.195326,2.617953,58.0,2251.007218,140.0,11334.972319,-7355.24094,6.593696,75.0,410.496925825
../data/bbb.json,../data/hd_fs/trace0409.json,bola,25000.0,546.807265,2.74547,869124.0,4363.793788,597.501194,199.167065,0.0,0.0,0.0,0.0,0.0,55496.0,278.640447,30.515935,0.153218,2.74547,53.0,2513.232482,145.0,12283.997278,-8323.122645,6.501194,75.0,429.41336762500003
../data/bbb.json,../data/hd_fs/trace0975.json,bola,25000.0,551.338049,2.767003,880287.0,4417.900232,597.763838,199.254613,0.28836,0.000482,0.001447,1.0,0.005019,60502.0,303.641653,34.899541,0.17515,2.764591,63.0,1248.823637,135.0,5074.327104,-3062.415505,6.475478,75.0,434.1989681629524
../data/bbb.json,../data/hd_fs/trace0828.json,bola,25000.0,505.577058,2.525088,794352.0,3967.365206,600.664642,200.221547,2.879219,0.004793,0.01438,1.0,0.004994,53697.0,268.187919,39.643491,0.197998,2.501121,50.0,1577.602128,148.0,7071.95267,-4887.721661,6.785423,75.0,390.031686357381
../data/bbb.json,../data/hd_fs/trace0892.json,bola,25000.0,544.957001,2.736125,869407.0,4365.126673,597.513244,199.171081,0.0,0.0,0.0,0.0,0.0,68318.0,343.011644,40.740081,0.204548,2.736125,43.0,2729.269892,155.0,10149.158747,-7352.328285,6.513244,75.0,427.93737619999996
../data/bbb.json,../data/hd_fs/trace0240.json,bola,25000.0,554.25737,2.782337,886196.0,4448.648686,597.616982,199.205661,0.166501,0.000279,0.000836,1.0,0.00502,57692.0,289.610244,31.981899,0.160547,2.780944,58.0,1271.629878,140.0,4759.940223,-2993.116658,6.450481,75.0,437.62460457790485
../data/bbb.json,../data/hd_fs/trace0587.json,bola,25000.0,529.896213,2.660121,842389.0,4228.859886,597.600079,199.200026,0.0,0.0,0.0,1.0,0.00502,63994.0,321.254978,43.660185,0.219178,2.660121,49.0,1570.530981,149.0,5803.238968,-3978.417112,6.600079,75.0,414.85461415000003
../data/bbb.json,../data/hd_fs/trace0934.json,bola,25000.0,539.331526,2.708006,858039.0,4308.249977,597.485525,199.161842,0.0,0.0,0.0,0.0,0.0,64212.0,322.411158,39.27351,0.197194,2.708006,57.0,3280.878959,141.0,10346.232934,-6423.27648,6.485525,75.0,422.76471875000004
../data/bbb.json,../data/hd_fs/trace0562.json,bola,25000.0,535.67891,2.6893,853342.0,4284.083201,597.566826,199.188942,0.027576,4.6e-05,0.000138,1.0,0.00502,65018.0,326.413702,41.468572,0.208187,2.68907,73.0,2395.003693,125.0,10009.761607,-5436.287532,6.53925,75.0,420.2479762422858
../data/bbb.json,../data/hd_fs/trace0257.json,bola,25000.0,536.84499,2.693364,848808.0,4258.48958,597.964126,199.321375,0.379565,0.000635,0.001904,1.0,0.005017,71540.0,358.917853,45.120579,0.226371,2.69019,32.0,2187.470618,166.0,5832.377956,-4536.240813,6.584561,80.0,416.87599363233335
../data/bbb.json,../data/hd_fs/trace0969.json,bola,25000.0,533.512445,2.664554,850489.0,4247.650214,600.677285,200.225762,3.1732,0.005283,0.015848,2.0,0.009989,63060.0,314.944488,41.468139,0.207107,2.638141,57.0,4345.215608,141.0,16506.592648,-10503.799362,6.504085,75.0,416.8912590213333
../data/bbb.json,../data/hd_fs/trace0595.json,bola,25000.0,557.343252,2.798717,893161.0,4485.037232,597.427147,199.142382,0.0,0.0,0.0,0.0,0.0,64742.0,325.104075,33.809607,0.169776,2.798717,56.0,1865.11305,142.0,6913.884146,-4430.935444,6.427147,75.0,440.376121325
../data/bbb.json,../data/hd_fs/trace0396.json,bola,25000.0,522.972873,2.625354,830603.0,4169.6746,597.602748,199.200916,0.0,0.0,0.0,0.0,0.0,51715.0,259.61226,35.259418,0.177004,2.625354,73.0,3176.536466,125.0,15990.485874,-8923.856425,6.602748,75.0,410.4771535000001
../data/bbb.json,../data/hd_fs/trace0282.json,bola,25000.0,527.015331,2.641295,829647.0,4158.024446,598.58739,199.52913,0.813041,0.001358,0.004075,1.0,0.005012,54649.0,273.889833,33.798705,0.169392,2.634504,43.0,1868.384792,155.0,6587.21432,-4750.897341,6.774349,95.0,408.95516015952387
../data/bbb.json,../data/hd_fs/trace0767.json,bola,25000.0,527.406674,2.645586,831379.0,4170.376935,598.060329,199.353443,0.0,0.0,0.0,0.0,0.0,62302.0,312.520311,38.542609,0.193338,2.645586,44.0,1665.807962,154.0,6374.181846,-4587.517444,7.060329,84.060329,409.22468572500003
../data/bbb.json,../data/hd_fs/trace0382.json,bola,25000.0,518.755342,2.598282,830372.0,4159.070915,598.959732,199.653244,1.349612,0.002253,0.00676,2.0,0.010017,64601.0,323.565992,49.13834,0.246118,2.587015,58.0,1753.738381,140.0,6238.748912,-3897.51526,6.61012,75.0,407.8178776409524
../data/bbb.json,../data/hd_fs/trace0497.json,bola,25000.0,522.614761,2.623082,829359.0,4162.677159,597.710777,199.236926,0.137494,0.00023,0.00069,1.0,0.005019,58371.0,292.9728,41.109656,0.206336,2.621932,50.0,2729.930168,148.0,12864.331393,-8926.386554,6.573283,75.0,408.94338936142856
../data/bbb.json,../data/hd_fs/trace0654.json,bola,25000.0,544.074246,2.731796,863998.0,4338.132671,597.490717,199.163572,0.0,0.0,0.0,0.0,0.0,57880.0,290.615394,32.709403,0.164234,2.731796,64.0,1979.003457,134.0,8868.490219,-5362.229637,6.490717,75.0,426.5478822500001
../data/bbb.json,../data/hd_fs/trace0317.json,bola,25000.0,517.411053,2.596906,810360.0,4067.228223,597.724019,199.24134,0.0,0.0,0.0,0.0,0.0,51341.0,257.682467,33.060833,0.165934,2.596906,69.0,1376.851825,129.0,6889.599399,-4008.866397,6.724019,75.0,400.280760625
../data/bbb.json,../data/hd_fs/trace0415.json,bola,25000.0,503.905491,2.528911,796348.0,3996.56922,597.773707,199.257902,0.0,0.0,0.0,1.0,0.005019,58979.0,295.993279,44.023313,0.220936,2.528911,43.0,2845.141648,155.0,12366.403121,-9062.885823,6.773707,75.0,392.257090025
../data/bbb.json,../data/hd_fs/trace0647.json,bola,25000.0,525.137771,2.624702,841007.0,4203.45396,600.225677,200.075226,2.710227,0.004515,0.013546,2.0,0.009996,54786.0,273.827006,37.819981,0.189029,2.602125,40.0,2422.142348,158.0,5296.15363,-3736.901917,6.51545,75.0,413.4995924855238
../data/bbb.json,../data/hd_fs/trace0547.json,bola,25000.0,543.577984,2.726238,859546.0,4310.930205,598.162781,199.387594,0.590876,0.000988,0.002963,1.0,0.005015,56324.0,282.484978,34.172115,0.171385,2.721299,56.0,1706.378163,142.0,7128.803849,-4629.964492,6.571905,75.0,424.0308679720476
../data/bbb.json,../data/hd_fs/trace0375.json,bola,25000.0,562.770905,2.825957,908877.0,4563.931162,597.430352,199.143451,0.0,0.0,0.0,0.0,0.0,81610.0,409.805091,41.111772,0.206443,2.825957,52.0,3202.201817,146.0,10059.205572,-6576.411712,6.430352,74.430352,446.147988925
../data/bbb.json,../data/hd_fs/trace0998.json,bola,25000.0,519.370272,2.592113,819295.0,4088.999943,601.096854,200.365618,3.387616,0.005636,0.016907,1.0,0.004991,42345.0,211.338654,27.235783,0.13593,2.563934,27.0,2956.358538,171.0,5873.557258,-4669.477831,6.709238,90.0,403.6163677360476
../data/bbb.json,../data/hd_fs/trace0007.json,bola,25000.0,493.713866,2.476115,784250.0,3933.235917,598.171594,199.390531,0.306637,0.000513,0.001538,1.0,0.005015,49865.0,250.087101,37.823821,0.189697,2.473552,55.0,1732.934557,143.0,12883.747719,-8823.558198,6.864957,80.0,387.0713996006191
../data/bbb.json,../data/hd_fs/trace0258.json,bola,25000.0,566.06824,2.838523,912678.0,4576.581488,598.270567,199.423522,0.859238,0.001436,0.004309,1.0,0.005014,70434.0,353.188025,34.53876,0.173193,2.831342,49.0,1446.516749,149.0,3301.134508,-2126.210712,6.411329,75.0,448.82840734209526
../data/bbb.json,../data/hd_fs/trace0016.json,bola,25000.0,513.02877,2.57444,804640.0,4037.780169,597.833438,199.277813,0.170682,0.000286,0.000857,2.0,0.010036,49875.0,250.278741,33.066309,0.165931,2.573012,44.0,1711.070312,154.0,6446.402552,-4633.630804,6.662756,75.0,397.5210402539048
../data/bbb.json,../data/hd_fs/trace0797.json,bola,25000.0,540.437921,2.710314,859154.0,4308.685188,598.201513,199.400504,0.568963,0.000951,0.002853,1.0,0.005015,68004.0,341.042267,41.465265,0.20795,2.705558,54.0,1481.311041,144.0,6947.597669,-4648.804385,6.63255,75.0,422.34243508942865
../data/bbb.json,../data/hd_fs/trace0438.json,bola,25000.0,512.627719,2.564929,809430.0,4049.977746,599.581072,199.860357,1.846842,0.00308,0.009241,1.0,0.005003,56773.0,284.063337,39.27254,0.1965,2.549528,56.0,1163.744379,142.0,5187.874661,-3391.457155,6.73423,75.0,397.8961036055238
../data/bbb.json,../data/hd_fs/trace0422.json,bola,25000.0,534.313398,2.680008,841404.0,4220.31234,598.110234,199.370078,0.0,0.0,0.0,0.0,0.0,59390.0,297.888232,35.632252,0.178724,2.680008,68.0,2328.80554,130.0,8490.77874,-4774.961916,13.110234,83.110234,414.58402820000003
../data/bbb.json,../data/hd_fs/trace0710.json,bola,25000.0,559.673334,2.808446,904372.0,4538.147886,597.846537,199.282179,0.406262,0.00068,0.002039,1.0,0.005018,66260.0,332.493353,37.09591,0.186148,2.805049,56.0,2328.938453,142.0,6785.65097,-4207.787295,6.440275,75.0,445.5024354530476
../data/bbb.json,../data/hd_fs/trace0979.json,bola,25000.0,552.648157,2.768976,882026.0,4419.283513,598.75724,199.585747,1.189766,0.001987,0.005961,2.0,0.010021,68594.0,343.681857,38.548981,0.193145,2.759041,55.0,2943.787837,143.0,17299.398871,-11676.291452,6.567474,80.0,433.3362483874286
../data/bbb.json,../data/hd_fs/trace0033.json,bola,25000.0,542.275402,2.718653,859272.0,4307.889337,598.394202,199.464734,0.0,0.0,0.0,1.0,0.005013,56420.0,282.857019,31.975188,0.160305,2.718653,39.0,3043.54552,159.0,13946.009327,-10599.581857,16.394202,86.394202,423.71750822499996
../data/bbb.json,../data/hd_fs/trace0531.json,bola,25000.0,534.858669,2.683862,840770.0,4218.890706,597.860949,199.286983,0.0,0.0,0.0,0.0,0.0,60163.0,301.891268,33.800189,0.169606,2.683862,33.0,3261.105524,165.0,9612.082357,-7466.551043,6.860949,75.0,414.34178890000004
../data/bbb.json,../data/hd_fs/trace0309.json,bola,25000.0,557.685676,2.800257,892127.0,4479.557758,597.465452,199.155151,0.014762,2.5e-05,7.4e-05,1.0,0.005021,48500.0,243.528725,25.407265,0.127575,2.800134,61.0,1759.261007,137.0,8295.105102,-5197.547866,6.45069,75.0,441.8675569737619
../data/bbb.json,../data/hd_fs/trace0689.json,bola,25000.0,516.454698,2.588119,815715.0,4087.807027,598.644942,199.548314,0.874425,0.001461,0.004382,1.0,0.005011,54095.0,271.087232,38.177342,0.191319,2.580815,55.0,2882.253773,143.0,18799.332281,-12776.669488,6.770517,75.0,402.00348037533337
../data/bbb.json,../data/hd_fs/trace0550.json,bola,25000.0,549.335557,2.757685,875471.0,4394.897555,597.605056,199.201685,0.0,0.0,0.0,0.0,0.0,54060.0,271.383246,30.523363,0.153228,2.757685,49.0,3135.553155,149.0,12359.591241,-8524.934294,6.605056,75.0,432.70517435
../data/bbb.json,../data/hd_fs/trace0685.json,bola,25000.0,492.251195,2.469038,782759.0,3926.169669,598.108894,199.369631,0.0,0.0,0.0,0.0,0.0,49307.0,247.314496,35.630434,0.178715,2.469038,43.0,1972.15171,155.0,6622.513682,-4755.99544,7.108894,80.0,386.43410450000005
../data/bbb.json,../data/hd_fs/trace0691.json,bola,25000.0,503.540965,2.526785,795777.0,3993.23566,597.843755,199.281252,0.0,0.0,0.0,0.0,0.0,57097.0,286.51466,42.562458,0.21358,2.526785,35.0,1840.123057,163.0,5650.148837,-4326.110876,6.843755,75.0,392.1606995
../data/bbb.json,../data/hd_fs/trace0776.json,bola,25000.0,551.377236,2.768625,876064.0,4398.971741,597.455986,199.151995,0.0,0.0,0.0,0.0,0.0,56360.0,282.999926,30.514375,0.153222,2.768625,63.0,2263.574983,135.0,6511.121548,-3719.172652,6.455986,75.0,432.82217595000003
../data/bbb.json,../data/hd_fs/trace0089.json,bola,25000.0,514.263928,2.579613,811460.0,4070.3858,598.071072,199.357024,0.399816,0.000669,0.002006,2.0,0.010032,50111.0,251.363102,33.796782,0.169529,2.57627,53.0,2379.834557,145.0,8652.390688,-5699.320294,6.671256,75.0,400.75448344076193
../data/bbb.json,../data/hd_fs/trace0992.json,bola,25000.0,570.047951,2.86282,924320.0,4641.999388,597.363284,199.121095,0.0,0.0,0.0,0.0,0.0,74961.0,376.459361,36.001003,0.1808,2.86282,55.0,1790.657894,143.0,7117.857577,-4643.269946,6.363284,74.363284,454.78845477500005
../data/bbb.json,../data/hd_fs/trace0405.json,bola,25000.0,496.600746,2.489461,791076.0,3965.666228,598.443707,199.481236,0.681362,0.001139,0.003416,3.0,0.015039,57607.0,288.784054,46.21938,0.231698,2.483768,57.0,1219.723149,141.0,6737.091493,-4446.493339,6.762345,75.0,389.34698907933335
../data/bbb.json,../data/hd_fs/trace0582.json,bola,25000.0,556.589951,2.794061,896115.0,4498.463408,597.614064,199.204688,0.161483,0.00027,0.000811,1.0,0.00502,76042.0,381.727964,40.378112,0.202697,2.792709,52.0,2173.132601,146.0,6870.323349,-4495.274312,6.452582,95.0,440.30313401480953
../data/bbb.json,../data/hd_fs/trace0630.json,bola,25000.0,525.918787,2.630839,830321.0,4153.570206,599.716118,199.905373,2.144556,0.003576,0.010728,1.0,0.005002,54882.0,274.539895,35.623473,0.178202,2.612959,47.0,1595.881655,151.0,7235.958627,-5139.511691,6.571562,85.0,408.4934215644286
../data/bbb.json,../data/hd_fs/trace0088.json,bola,25000.0,534.832471,2.682832,847187.0,4249.667674,598.061118,199.353706,0.222688,0.000372,0.001117,1.0,0.005016,60152.0,301.735048,38.549652,0.193373,2.68097,41.0,2087.613744,157.0,7536.887003,-5543.934828,6.83843,75.0,417.42338061509525
../data/bbb.json,../data/hd_fs/trace0346.json,bola,25000.0,555.732968,2.790241,883683.0,4436.821997,597.510786,199.170262,0.0,0.0,0.0,0.0,0.0,49748.0,249.776244,24.311324,0.122063,2.790241,50.0,1923.544204,148.0,5986.036117,-3988.667349,6.510786,80.0,437.4377936
../data/bbb.json,../data/hd_fs/trace0275.json,bola,25000.0,520.391318,2.612182,829670.0,4164.652459,597.651311,199.217104,0.0,0.0,0.0,0.0,0.0,47611.0,238.990524,33.073371,0.166017,2.612182,73.0,1581.866598,125.0,9162.653324,-5201.289918,6.651311,75.0,410.4904828
../data/bbb.json,../data/hd_fs/trace0811.json,bola,25000.0,537.138209,2.6955,857450.0,4302.907925,597.81665,199.272217,0.305863,0.000512,0.001535,2.0,0.010037,64632.0,324.340247,41.473331,0.208124,2.692942,60.0,1678.618458,138.0,5788.614169,-3525.816403,6.510786,75.0,422.1822717790477
../data/bbb.json,../data/hd_fs/trace0462.json,bola,25000.0,506.937645,2.529796,809624.0,4040.30629,601.160364,200.386788,3.459596,0.005755,0.017265,2.0,0.009981,50337.0,251.199196,36.723555,0.183263,2.501021,34.0,2479.30757,164.0,9554.955785,-7488.466118,6.700768,82.549152,397.7504854935715
../data/bbb.json,../data/hd_fs/trace0078.json,bola,25000.0,520.024525,2.610701,830075.0,4167.260533,597.56883,199.18961,0.0,0.0,0.0,0.0,0.0,49677.0,249.395538,34.537438,0.17339,2.610701,59.0,2088.78446,139.0,9568.324924,-6094.741825,6.56883,80.0,410.49116485
../data/bbb.json,../data/hd_fs/trace0831.json,bola,25000.0,541.8836,2.720563,861188.0,4323.652546,597.542002,199.180667,0.0,0.0,0.0,0.0,0.0,63004.0,316.315839,36.725195,0.184381,2.720563,63.0,1493.187208,135.0,5700.367369,-3411.509095,6.542002,75.0,424.4573586250001
../data/bbb.json,../data/hd_fs/trace0650.json,bola,25000.0,537.140387,2.696669,856609.0,4300.53524,597.559805,199.186602,0.0,0.0,0.0,1.0,0.00502,69243.0,347.628803,43.659005,0.219186,2.696669,41.0,2259.220881,157.0,7464.779678,-5451.224007,6.559805,75.0,421.36280392500004
../data/bbb.json,../data/hd_fs/trace0806.json,bola,25000.0,502.814784,2.523348,793987.0,3984.579724,597.79479,199.26493,0.0,0.0,0.0,0.0,0.0,53435.0,268.160584,38.1816,0.191612,2.523348,52.0,1504.142382,146.0,7890.195075,-5422.995339,6.79479,86.79479,391.7539578
../data/bbb.json,../data/hd_fs/trace0474.json,bola,25000.0,499.891591,2.506625,793831.0,3980.536533,598.284422,199.428141,0.0,0.0,0.0,0.0,0.0,52423.0,262.866614,37.445211,0.187763,2.506625,32.0,4996.471097,166.0,10795.697336,-8243.42769,7.284422,75.0,391.48198795
../data/bbb.json,../data/hd_fs/trace0470.json,bola,25000.0,501.221787,2.499894,788826.0,3934.348231,601.491749,200.49725,3.699659,0.006151,0.018452,2.0,0.009975,54270.0,270.67703,41.462502,0.206798,2.46914,48.0,1963.391723,150.0,8225.300996,-5755.314882,6.792091,75.0,386.66772249533335
../data/bbb.json,../data/hd_fs/trace0052.json,bola,25000.0,521.589176,2.617593,816463.0,4097.415736,597.788742,199.262914,0.0,0.0,0.0,0.0,0.0,48131.0,241.545198,29.411568,0.147602,2.617593,52.0,1397.843585,146.0,6447.496088,-4387.103851,6.788742,75.0,403.70294365000007
../data/bbb.json,../data/hd_fs/trace0606.json,bola,25000.0,458.242239,2.278373,738937.0,3673.983391,603.38079,201.12693,4.755065,0.007881,0.023642,2.0,0.009944,40470.0,201.216217,30.904825,0.153658,2.23897,47.0,1902.936921,151.0,6041.586012,-4155.764912,7.625725,85.0,362.3677096389048
../data/bbb.json,../data/hd_fs/trace0569.json,bola,25000.0,521.223238,2.616334,815038.0,4091.167695,597.656753,199.218918,0.0,0.0,0.0,0.0,0.0,44789.0,224.823027,26.492259,0.132981,2.616334,50.0,2116.034273,148.0,5332.937194,-3451.883794,6.656753,75.0,403.49619382500003
../data/bbb.json,../data/hd_fs/trace0988.json,bola,25000.0,506.48554,2.539924,796413.0,3993.85204,598.229222,199.409741,0.0,0.0,0.0,0.0,0.0,54619.0,273.90337,38.905121,0.195101,2.539924,59.0,1601.981476,139.0,10642.188508,-6993.67321,7.229222,75.0,392.53761975000003
../data/bbb.json,../data/hd_fs/trace0188.json,bola,25000.0,520.833696,2.612367,819065.0,4108.218093,598.11698,199.372327,0.0,0.0,0.0,0.0,0.0,53261.0,267.143394,34.527288,0.17318,2.612367,60.0,2478.486923,138.0,13662.528266,-8771.311542,7.11698,80.0,404.14322445000005
../data/bbb.json,../data/hd_fs/trace0701.json,bola,25000.0,507.554335,2.546793,800576.0,4017.109037,597.874735,199.291578,0.0,0.0,0.0,0.0,0.0,56811.0,285.06473,41.827543,0.209881,2.546793,40.0,2066.092109,158.0,9827.315937,-7424.607241,6.874735,75.0,394.58428545000004
../data/bbb.json,../data/hd_fs/trace0001.json,bola,25000.0,511.210383,2.565313,802630.0,4027.690493,597.833921,199.277974,0.0,0.0,0.0,0.0,0.0,56687.0,284.461945,38.896006,0.195185,2.565313,64.0,2021.284131,134.0,10447.184512,-6416.972425,6.833921,75.0,395.657500675
../data/bbb.json,../data/hd_fs/trace0803.json,bola,25000.0,517.044016,2.595012,808726.0,4058.946019,597.735961,199.24532,0.0,0.0,0.0,0.0,0.0,48167.0,241.747208,30.142967,0.151286,2.595012,53.0,1850.483057,145.0,6016.882245,-3910.971331,6.735961,75.0,399.8509217
../data/bbb.json,../data/hd_fs/trace0110.json,bola,25000.0,554.789419,2.785902,891285.0,4475.630784,597.425286,199.141762,0.0,0.0,0.0,1.0,0.005022,77539.0,389.365843,42.203821,0.211929,2.785902,58.0,2485.788241,140.0,7301.586721,-4434.577894,6.425286,75.0,437.828932325
../data/bbb.json,../data/hd_fs/trace0948.json,bola,25000.0,549.34852,2.756127,872808.0,4378.949616,597.957097,199.319032,0.477605,0.000799,0.002396,1.0,0.005017,55980.0,280.85627,30.517777,0.15311,2.752133,67.0,2072.228739,131.0,11332.63344,-6796.644723,6.479492,75.0,430.87353214504765
../data/bbb.json,../data/hd_fs/trace0085.json,bola,25000.0,565.125244,2.835737,915157.0,4592.158799,597.86064,199.28688,0.443348,0.000742,0.002225,2.0,0.010036,71686.0,359.712591,37.460208,0.187971,2.83203,79.0,2394.965418,119.0,13286.999186,-7030.053713,6.417293,60.0,450.22304404047617
../data/bbb.json,../data/hd_fs/trace0000.json,bola,25000.0,537.575827,2.698356,849661.0,4264.864753,597.670301,199.223434,0.0,0.0,0.0,0.0,0.0,61187.0,307.127525,36.725098,0.184341,2.698356,34.0,2611.427155,164.0,6362.252348,-4821.317484,6.670301,75.0,418.808287175
../data/bbb.json,../data/hd_fs/trace0265.json,bola,25000.0,528.814618,2.655125,839051.0,4212.790713,597.502504,199.167501,0.0,0.0,0.0,0.0,0.0,61842.0,310.502464,40.006649,0.200869,2.655125,49.0,1891.79592,149.0,4965.359604,-3268.386772,6.502504,75.0,413.51650970000003
../data/bbb.json,../data/hd_fs/trace0161.json,bola,25000.0,535.019078,2.685477,842479.0,4228.742778,597.680477,199.226826,0.0,0.0,0.0,0.0,0.0,53109.0,266.575547,30.152568,0.151348,2.685477,63.0,2288.104671,135.0,8149.754928,-4828.617783,6.680477,75.0,416.209889125
../data/bbb.json,../data/hd_fs/trace0955.json,bola,25000.0,517.047818,2.594865,808746.0,4058.785735,597.774349,199.258116,0.0,0.0,0.0,1.0,0.005019,48011.0,240.94878,29.409801,0.147597,2.594865,46.0,1392.998155,152.0,5017.350438,-3528.077533,6.774349,75.0,399.854854
../data/bbb.json,../data/hd_fs/trace0693.json,bola,25000.0,555.189674,2.787758,882776.0,4432.657045,597.458358,199.152786,0.0,0.0,0.0,0.0,0.0,52820.0,265.223505,26.867432,0.134909,2.787758,65.0,2259.323904,133.0,7959.468718,-4604.814574,6.458358,75.0,436.63511687500005
../data/bbb.json,../data/hd_fs/trace0805.json,bola,25000.0,551.372971,2.768629,874493.0,4391.123757,597.450481,199.15016,0.0,0.0,0.0,0.0,0.0,52254.0,262.384926,27.602086,0.138599,2.768629,74.0,1052.197339,124.0,5088.723369,-2793.631791,6.450481,75.0,432.55275255000004
../data/bbb.json,../data/hd_fs/trace0454.json,bola,25000.0,558.039681,2.803056,896079.0,4501.040854,597.247856,199.082619,0.0,0.0,0.0,0.0,0.0,70870.0,355.98286,35.222989,0.176926,2.803056,56.0,2019.510224,142.0,8502.348145,-5526.46901,6.247856,75.0,441.20451390000005
../data/bbb.json,../data/hd_fs/trace0122.json,bola,25000.0,537.410889,2.69506,845277.0,4238.976287,598.217784,199.405928,0.0,0.0,0.0,0.0,0.0,56978.0,285.738747,31.981124,0.160382,2.69506,46.0,2654.772243,152.0,9537.907062,-6705.264395,13.217784,83.217784,416.75416002500003
../data/bbb.json,../data/hd_fs/trace0472.json,bola,25000.0,552.942582,2.772939,889902.0,4462.749283,598.220028,199.406676,0.768078,0.001284,0.003852,1.0,0.005015,76458.0,383.427484,42.563012,0.213448,2.766519,40.0,4234.706535,158.0,15624.965259,-11612.910351,6.451949,75.0,436.6892046977144
../data/bbb.json,../data/hd_fs/trace0124.json,bola,25000.0,511.208311,2.565636,802548.0,4027.802778,597.756179,199.25206,0.0,0.0,0.0,1.0,0.005019,49535.0,248.604707,32.335836,0.162286,2.565636,47.0,2151.762399,151.0,5679.866301,-3820.843327,6.756179,75.0,396.56516012500003
../data/bbb.json,../data/hd_fs/trace0800.json,bola,25000.0,510.559601,2.562618,816712.0,4099.268616,597.700768,199.233589,0.0,0.0,0.0,0.0,0.0,55153.0,276.825811,41.469856,0.208147,2.562618,43.0,3117.125183,155.0,17278.80358,-12849.384707,6.700768,75.0,403.006216325
../data/bbb.json,../data/hd_fs/trace0894.json,bola,25000.0,544.485263,2.700697,868351.0,4307.101491,604.827401,201.609134,7.380651,0.012203,0.036609,1.0,0.00496,59234.0,293.806133,37.092846,0.183984,2.639683,35.0,3032.095844,163.0,6658.037253,-4945.134937,6.44675,80.0,423.36464886114294
../data/bbb.json,../data/hd_fs/trace0196.json,bola,25000.0,530.642772,2.663359,839108.0,4211.582781,597.714477,199.238159,0.038885,6.5e-05,0.000195,1.0,0.005019,59022.0,296.238433,37.086116,0.18614,2.663034,48.0,2183.898837,150.0,6231.441527,-4191.359014,6.675592,92.675592,413.75231542714283
../data/bbb.json,../data/hd_fs/trace0536.json,bola,25000.0,498.619286,2.496033,794935.0,3979.356661,599.294108,199.764703,0.844495,0.001409,0.004227,1.0,0.005006,57210.0,286.38693,42.568089,0.213091,2.488987,39.0,3117.847796,159.0,17256.33563,-13243.238894,22.449613,85.0,390.7759527941428
../data/bbb.json,../data/hd_fs/trace0747.json,bola,25000.0,544.074164,2.717901,865543.0,4323.786289,600.545176,200.181725,3.098221,0.005159,0.015477,1.0,0.004995,63789.0,318.655461,38.18246,0.190739,2.692106,47.0,2851.397244,151.0,8346.35436,-5688.302212,6.446956,75.0,424.41209571199994
../data/bbb.json,../data/hd_fs/trace0857.json,bola,25000.0,537.170718,2.696709,854737.0,4290.958723,597.584634,199.194878,0.027121,4.5e-05,0.000136,1.0,0.00502,62676.0,314.646644,40.747518,0.204561,2.696483,38.0,3060.554598,160.0,8646.704141,-6399.856505,6.557514,75.0,421.2297049112381
../data/bbb.json,../data/hd_fs/trace0420.json,bola,25000.0,490.805935,2.461492,781103.0,3917.391401,598.180973,199.393658,0.435638,0.000728,0.002185,2.0,0.01003,59357.0,297.687503,50.600146,0.25377,2.457851,59.0,1209.408064,139.0,7153.807842,-4661.738456,6.745336,75.0,384.2969318195238
../data/bbb.json,../data/hd_fs/trace0526.json,bola,25000.0,561.321601,2.814474,904944.0,4537.401179,598.323113,199.441038,0.890469,0.001488,0.004465,1.0,0.005014,81372.0,408.000284,42.206525,0.211624,2.807033,51.0,2541.231805,147.0,11697.363743,-8029.846708,6.432644,75.0,443.5400684888096
../data/bbb.json,../data/hd_fs/trace0853.json,bola,25000.0,550.295157,2.757937,879942.0,4410.041613,598.594352,199.531451,0.0,0.0,0.0,0.0,0.0,69100.0,346.31132,36.725708,0.18406,2.757937,32.0,2290.165824,166.0,6106.724713,-4749.651495,7.594352,93.188703,432.3463783000001
